City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,IATA1,IATA2,City1_Lat,City1_Lon,City2_Lat,City2_Lon
KALGOORLIE,PERTH,1/11/2012,20712,283,54.3,538,11143056,20513940,38130,2012,11,KGI,PER,-30.7894,121.461601,-31.940201,115.966904
KARRATHA,PERTH,1/11/2012,67099,698,63.6,1250,83873750,131847500,105478,2012,11,KTA,PER,-20.7122,116.7733,-31.940201,115.966904
LAUNCESTON,MELBOURNE,1/11/2012,76157,829,72.2,476,36250732,50194200,105450,2012,11,LST,MEL,-41.5452,147.214096,-37.673302,144.843307
LAUNCESTON,SYDNEY,1/11/2012,21402,162,76.9,914,19561428,25440276,27834,2012,11,LST,SYD,-41.5452,147.214096,-33.946098,151.1772
MELBOURNE,BURNIE,1/11/2012,0,0,0,378,0,0,0,2012,11,MEL,BWT,-37.673302,144.843307,-40.99889,145.73111
MELBOURNE,GOLD COAST,1/11/2012,153433,959,89.4,1330,204065890,228366320,171704,2012,11,MEL,OOL,-37.673302,144.843307,-28.156067,153.502426
MELBOURNE,MILDURA,1/11/2012,16674,405,68.4,457,7620018,11139832,24376,2012,11,MEL,MQL,-37.673302,144.843307,-34.229099,142.085495
MELBOURNE,NEWCASTLE,1/11/2012,38615,275,80,836,32282140,40369604,48289,2012,11,MEL,NTL,-37.673302,144.843307,-32.794998,151.834396
MELBOURNE,PERTH,1/11/2012,191382,1072,78.4,2706,517879692,660212586,243981,2012,11,MEL,PER,-37.673302,144.843307,-31.940201,115.966904
MELBOURNE,SYDNEY,1/11/2012,734270,4697,83.4,706,518394620,621341422,880087,2012,11,MEL,SYD,-37.673302,144.843307,-33.946098,151.1772
NEWCASTLE,GOLD COAST,1/11/2012,0,0,0,539,0,0,0,2012,11,NTL,OOL,-32.794998,151.834396,-28.156067,153.502426
PERTH,NEWMAN,1/11/2012,36110,403,61.8,1019,36796090,59555455,58445,2012,11,PER,ZNE,-31.940201,115.966904,-23.4177,119.802696
PERTH,PORT HEDLAND,1/11/2012,42106,486,62,1312,55243072,89040192,67866,2012,11,PER,PHE,-31.940201,115.966904,-20.377701,118.626297
PERTH,SYDNEY,1/11/2012,151188,699,84.5,3284,496501392,587258016,178824,2012,11,PER,SYD,-31.940201,115.966904,-33.946098,151.1772
PORT MACQUARIE,SYDNEY,1/11/2012,16899,383,72.3,321,5424579,7501128,23368,2012,11,PQQ,SYD,-31.435801,152.863297,-33.946098,151.1772
SUNSHINE COAST,MELBOURNE,1/11/2012,28792,178,91.5,1454,41863568,45738478,31457,2012,11,MCY,MEL,-26.6033,153.091095,-37.673302,144.843307
SUNSHINE COAST,SYDNEY,1/11/2012,41493,274,85.5,837,34729641,40610403,48519,2012,11,MCY,SYD,-26.6033,153.091095,-33.946098,151.1772
SYDNEY,TOWNSVILLE,1/11/2012,14953,112,83.5,1690,25270570,30267900,17910,2012,11,SYD,TSV,-33.946098,151.1772,-19.252501,146.765198
SYDNEY,WAGGA WAGGA,1/11/2012,15703,462,67.3,367,5763001,8565413,23339,2012,11,SYD,WGA,-33.946098,151.1772,-35.165199,147.466293
ADELAIDE,ALICE SPRINGS,1/12/2012,0,0,0,1316,0,0,0,2012,12,ADL,ASP,-34.945,138.530502,-23.806601,133.902206
ADELAIDE,BRISBANE,1/12/2012,64782,515,78.6,1622,105076404,133753364,82462,2012,12,ADL,BNE,-34.945,138.530502,-27.3841,153.117493
ADELAIDE,CANBERRA,1/12/2012,15306,178,69.4,972,14877432,21422880,22040,2012,12,ADL,CBR,-34.945,138.530502,-35.3069,149.195007
ADELAIDE,GOLD COAST,1/12/2012,16771,137,78.3,1607,26950997,34436403,21429,2012,12,ADL,OOL,-34.945,138.530502,-28.156067,153.502426
ADELAIDE,MELBOURNE,1/12/2012,173926,1582,75.4,643,111834418,148372250,230750,2012,12,ADL,MEL,-34.945,138.530502,-37.673302,144.843307
ADELAIDE,PERTH,1/12/2012,53283,464,83,2120,112959960,136055240,64177,2012,12,ADL,PER,-34.945,138.530502,-31.940201,115.966904
ADELAIDE,PORT LINCOLN,1/12/2012,17260,564,64.5,246,4245960,6577794,26739,2012,12,ADL,PLO,-34.945,138.530502,-34.605278,135.88028
ADELAIDE,SYDNEY,1/12/2012,151697,1164,78.2,1167,177030399,226512366,194098,2012,12,ADL,SYD,-34.945,138.530502,-33.946098,151.1772
ALBURY,SYDNEY,1/12/2012,19015,542,69.1,452,8594780,12432712,27506,2012,12,ABX,SYD,-36.067699,146.957993,-33.946098,151.1772
ALICE SPRINGS,MELBOURNE,1/12/2012,0,0,0,1860,0,0,0,2012,12,ASP,MEL,-23.806601,133.902206,-37.673302,144.843307
ALICE SPRINGS,SYDNEY,1/12/2012,0,0,0,2022,0,0,0,2012,12,ASP,SYD,-23.806601,133.902206,-33.946098,151.1772
AYERS ROCK,SYDNEY,1/12/2012,11838,124,72,2181,25818678,35840373,16433,2012,12,AYQ,SYD,-25.1861,131.0369,-33.946098,151.1772
BALLINA,SYDNEY,1/12/2012,28242,239,81.9,612,17284104,21109716,34493,2012,12,BNK,SYD,-28.833799,153.5625,-33.946098,151.1772
BRISBANE,CAIRNS,1/12/2012,99496,856,75.2,1391,138398936,183965314,132254,2012,12,BNE,CNS,-27.3841,153.117493,-16.885799,145.755203
BRISBANE,CANBERRA,1/12/2012,49115,521,76.5,956,46953940,61409616,64236,2012,12,BNE,CBR,-27.3841,153.117493,-35.3069,149.195007
BRISBANE,DARWIN,1/12/2012,29103,189,77.3,2852,83001756,107346428,37639,2012,12,BNE,DRW,-27.3841,153.117493,-12.4147,130.876663
BRISBANE,EMERALD,1/12/2012,22717,513,56.5,653,14834201,26262354,40218,2012,12,BNE,EMD,-27.3841,153.117493,-23.559999,148.169998
BRISBANE,GLADSTONE,1/12/2012,34288,647,67.8,434,14880992,21961702,50603,2012,12,BNE,GLT,-27.3841,153.117493,-23.871469,151.223511
BRISBANE,HAMILTON ISLAND,1/12/2012,14763,100,84,888,13109544,15611040,17580,2012,12,BNE,HTI,-27.3841,153.117493,-20.358,148.951599
BRISBANE,HOBART,1/12/2012,0,0,0,1791,0,0,0,2012,12,BNE,HBA,-27.3841,153.117493,-42.836102,147.510193
BRISBANE,MACKAY,1/12/2012,77007,767,72.6,797,61374579,84492361,106013,2012,12,BNE,MKY,-27.3841,153.117493,-21.1716,149.179703
BRISBANE,MELBOURNE,1/12/2012,271701,2057,79.7,1381,375219081,471003860,341060,2012,12,BNE,MEL,-27.3841,153.117493,-37.673302,144.843307
BRISBANE,MOUNT ISA,1/12/2012,14151,162,62.5,1573,22259523,35620585,22645,2012,12,BNE,ISA,-27.3841,153.117493,-20.663799,139.488602
BRISBANE,NEWCASTLE,1/12/2012,49327,534,74,614,30286778,40953186,66699,2012,12,BNE,NTL,-27.3841,153.117493,-32.794998,151.834396
BRISBANE,PERTH,1/12/2012,89314,480,85.6,3615,322870110,377210790,104346,2012,12,BNE,PER,-27.3841,153.117493,-31.940201,115.966904
BRISBANE,PROSERPINE,1/12/2012,20551,166,78.9,895,18393145,23300430,26034,2012,12,BNE,PPP,-27.3841,153.117493,-20.495001,148.5522
BRISBANE,ROCKHAMPTON,1/12/2012,50188,839,72.2,518,25997384,36027418,69551,2012,12,BNE,ROK,-27.3841,153.117493,-23.381901,150.475204
BRISBANE,SYDNEY,1/12/2012,387658,2763,81.3,753,291906474,358853445,476565,2012,12,BNE,SYD,-27.3841,153.117493,-33.946098,151.1772
BRISBANE,TOWNSVILLE,1/12/2012,82949,718,74.5,1112,92239288,123790064,111322,2012,12,BNE,TSV,-27.3841,153.117493,-19.252501,146.765198
BROOME,PERTH,1/12/2012,22075,246,73.3,1677,37019775,50486085,30105,2012,12,BME,PER,-17.9447,122.231598,-31.940201,115.966904
CAIRNS,MELBOURNE,1/12/2012,48159,335,76.7,2311,111295449,145177020,62820,2012,12,CNS,MEL,-16.885799,145.755203,-37.673302,144.843307
CAIRNS,SYDNEY,1/12/2012,74993,500,83.4,1971,147811203,177287508,89948,2012,12,CNS,SYD,-16.885799,145.755203,-33.946098,151.1772
CAIRNS,TOWNSVILLE,1/12/2012,12403,400,53,284,3522452,6640488,23382,2012,12,CNS,TSV,-16.885799,145.755203,-19.252501,146.765198
CANBERRA,MELBOURNE,1/12/2012,76956,822,67.6,470,36169320,53481770,113791,2012,12,CBR,MEL,-35.3069,149.195007,-37.673302,144.843307
CANBERRA,SYDNEY,1/12/2012,74686,1377,64.5,236,17625896,27340836,115851,2012,12,CBR,SYD,-35.3069,149.195007,-33.946098,151.1772
COFFS HARBOUR,SYDNEY,1/12/2012,28105,405,76.4,443,12450515,16301071,36797,2012,12,CFS,SYD,-30.320499,153.116302,-33.946098,151.1772
DARWIN,MELBOURNE,1/12/2012,21817,168,74.1,3131,68309027,92192295,29445,2012,12,DRW,MEL,-12.4147,130.876663,-37.673302,144.843307
DARWIN,PERTH,1/12/2012,13280,118,70.9,2651,35205280,49634673,18723,2012,12,DRW,PER,-12.4147,130.876663,-31.940201,115.966904
DARWIN,SYDNEY,1/12/2012,27370,240,68.7,3155,86352350,125739370,39854,2012,12,DRW,SYD,-12.4147,130.876663,-33.946098,151.1772
DEVONPORT,MELBOURNE,1/12/2012,0,0,0,412,0,0,0,2012,12,DPO,MEL,-41.169724,146.430283,-37.673302,144.843307
DUBBO,SYDNEY,1/12/2012,12559,479,64.2,310,3893290,6068250,19575,2012,12,DBO,SYD,-32.216599,148.574707,-33.946098,151.1772
GERALDTON,PERTH,1/12/2012,9854,277,58.3,370,3645980,6255960,16908,2012,12,GET,PER,-28.796078,114.702049,-31.940201,115.966904
GOLD COAST,SYDNEY,1/12/2012,240398,1705,80.5,680,163470640,203137760,298732,2012,12,OOL,SYD,-28.156067,153.502426,-33.946098,151.1772
HAMILTON ISLAND,SYDNEY,1/12/2012,18412,124,85.3,1526,28096712,32957022,21597,2012,12,HTI,SYD,-20.358,148.951599,-33.946098,151.1772
HERVEY BAY,SYDNEY,1/12/2012,0,0,0,973,0,0,0,2012,12,HVB,SYD,-25.3188,152.880203,-33.946098,151.1772
HOBART,MELBOURNE,1/12/2012,131646,1060,72.8,618,81357228,111708444,180758,2012,12,HBA,MEL,-42.836102,147.510193,-37.673302,144.843307
HOBART,SYDNEY,1/12/2012,51373,420,76.8,1039,53376547,69481047,66873,2012,12,HBA,SYD,-42.836102,147.510193,-33.946098,151.1772
KALGOORLIE,PERTH,1/12/2012,16997,284,45.1,538,9144386,20258928,37656,2012,12,KGI,PER,-30.7894,121.461601,-31.940201,115.966904
KARRATHA,PERTH,1/12/2012,57633,657,57.9,1250,72041250,124326250,99461,2012,12,KTA,PER,-20.7122,116.7733,-31.940201,115.966904
LAUNCESTON,MELBOURNE,1/12/2012,79756,816,74.2,476,37963856,51176188,107513,2012,12,LST,MEL,-41.5452,147.214096,-37.673302,144.843307
LAUNCESTON,SYDNEY,1/12/2012,27819,225,71.1,914,25426566,35742884,39106,2012,12,LST,SYD,-41.5452,147.214096,-33.946098,151.1772
MELBOURNE,BURNIE,1/12/2012,0,0,0,378,0,0,0,2012,12,MEL,BWT,-37.673302,144.843307,-40.99889,145.73111
MELBOURNE,GOLD COAST,1/12/2012,154608,1016,84.5,1330,205628640,243468470,183059,2012,12,MEL,OOL,-37.673302,144.843307,-28.156067,153.502426
MELBOURNE,MILDURA,1/12/2012,15596,390,65.2,457,7127372,10934182,23926,2012,12,MEL,MQL,-37.673302,144.843307,-34.229099,142.085495
MELBOURNE,NEWCASTLE,1/12/2012,37336,282,75.6,836,31212896,41302580,49405,2012,12,MEL,NTL,-37.673302,144.843307,-32.794998,151.834396
MELBOURNE,PERTH,1/12/2012,200669,1117,78.4,2706,543010314,693012012,256102,2012,12,MEL,PER,-37.673302,144.843307,-31.940201,115.966904
MELBOURNE,SYDNEY,1/12/2012,667134,4394,81.4,706,470996604,578412386,819281,2012,12,MEL,SYD,-37.673302,144.843307,-33.946098,151.1772
NEWCASTLE,GOLD COAST,1/12/2012,0,0,0,539,0,0,0,2012,12,NTL,OOL,-32.794998,151.834396,-28.156067,153.502426
PERTH,NEWMAN,1/12/2012,28756,373,53.9,1019,29302364,54402372,53388,2012,12,PER,ZNE,-31.940201,115.966904,-23.4177,119.802696
PERTH,PORT HEDLAND,1/12/2012,33786,437,55.3,1312,44327232,80134336,61078,2012,12,PER,PHE,-31.940201,115.966904,-20.377701,118.626297
PERTH,SYDNEY,1/12/2012,162233,747,88,3284,532773172,605231348,184297,2012,12,PER,SYD,-31.940201,115.966904,-33.946098,151.1772
PORT MACQUARIE,SYDNEY,1/12/2012,17217,389,72.2,321,5526657,7653924,23844,2012,12,PQQ,SYD,-31.435801,152.863297,-33.946098,151.1772
SUNSHINE COAST,MELBOURNE,1/12/2012,29594,200,84.2,1454,43029676,51116824,35156,2012,12,MCY,MEL,-26.6033,153.091095,-37.673302,144.843307
SUNSHINE COAST,SYDNEY,1/12/2012,43210,304,80,837,36166770,45182097,53981,2012,12,MCY,SYD,-26.6033,153.091095,-33.946098,151.1772
SYDNEY,TOWNSVILLE,1/12/2012,17057,128,81,1690,28826330,35594780,21062,2012,12,SYD,TSV,-33.946098,151.1772,-19.252501,146.765198
SYDNEY,WAGGA WAGGA,1/12/2012,14133,419,65.1,367,5186811,7966836,21708,2012,12,SYD,WGA,-33.946098,151.1772,-35.165199,147.466293
ADELAIDE,ALICE SPRINGS,1/01/2013,0,0,0,1316,0,0,0,2013,1,ADL,ASP,-34.945,138.530502,-23.806601,133.902206
ADELAIDE,BRISBANE,1/01/2013,61302,515,73.9,1622,99431844,134484886,82913,2013,1,ADL,BNE,-34.945,138.530502,-27.3841,153.117493
ADELAIDE,CANBERRA,1/01/2013,11424,154,64.6,972,11104128,17186904,17682,2013,1,ADL,CBR,-34.945,138.530502,-35.3069,149.195007
ADELAIDE,GOLD COAST,1/01/2013,18701,144,77.8,1607,30052507,38633887,24041,2013,1,ADL,OOL,-34.945,138.530502,-28.156067,153.502426
ADELAIDE,MELBOURNE,1/01/2013,175378,1603,73,643,112768054,154522545,240315,2013,1,ADL,MEL,-34.945,138.530502,-37.673302,144.843307
ADELAIDE,PERTH,1/01/2013,52545,452,80.4,2120,111395400,138537760,65348,2013,1,ADL,PER,-34.945,138.530502,-31.940201,115.966904
ADELAIDE,PORT LINCOLN,1/01/2013,15819,481,69,246,3891474,5636106,22911,2013,1,ADL,PLO,-34.945,138.530502,-34.605278,135.88028
ADELAIDE,SYDNEY,1/01/2013,145731,1134,76.7,1167,170068077,221804688,190064,2013,1,ADL,SYD,-34.945,138.530502,-33.946098,151.1772
ALBURY,SYDNEY,1/01/2013,16375,452,68.9,452,7401500,10745396,23773,2013,1,ABX,SYD,-36.067699,146.957993,-33.946098,151.1772
ALICE SPRINGS,MELBOURNE,1/01/2013,0,0,0,1860,0,0,0,2013,1,ASP,MEL,-23.806601,133.902206,-37.673302,144.843307
ALICE SPRINGS,SYDNEY,1/01/2013,0,0,0,2022,0,0,0,2013,1,ASP,SYD,-23.806601,133.902206,-33.946098,151.1772
AYERS ROCK,SYDNEY,1/01/2013,10966,123,66.9,2181,23916846,35753133,16393,2013,1,AYQ,SYD,-25.1861,131.0369,-33.946098,151.1772
BALLINA,SYDNEY,1/01/2013,30109,257,81.6,612,18426708,22585860,36905,2013,1,BNK,SYD,-28.833799,153.5625,-33.946098,151.1772
BRISBANE,CAIRNS,1/01/2013,91202,840,70.5,1391,126861982,179952279,129369,2013,1,BNE,CNS,-27.3841,153.117493,-16.885799,145.755203
BRISBANE,CANBERRA,1/01/2013,41698,481,71.2,956,39863288,56016820,58595,2013,1,BNE,CBR,-27.3841,153.117493,-35.3069,149.195007
BRISBANE,DARWIN,1/01/2013,28202,184,76.3,2852,80432104,105449848,36974,2013,1,BNE,DRW,-27.3841,153.117493,-12.4147,130.876663
BRISBANE,EMERALD,1/01/2013,22981,539,54,653,15006593,27765560,42520,2013,1,BNE,EMD,-27.3841,153.117493,-23.559999,148.169998
BRISBANE,GLADSTONE,1/01/2013,33452,688,62.2,434,14518168,23359182,53823,2013,1,BNE,GLT,-27.3841,153.117493,-23.871469,151.223511
BRISBANE,HAMILTON ISLAND,1/01/2013,13223,95,80,888,11742024,14670648,16521,2013,1,BNE,HTI,-27.3841,153.117493,-20.358,148.951599
BRISBANE,HOBART,1/01/2013,0,0,0,1791,0,0,0,2013,1,BNE,HBA,-27.3841,153.117493,-42.836102,147.510193
BRISBANE,MACKAY,1/01/2013,71159,785,65,797,56713723,87259545,109485,2013,1,BNE,MKY,-27.3841,153.117493,-21.1716,149.179703
BRISBANE,MELBOURNE,1/01/2013,266597,2052,78.3,1381,368170457,470356171,340591,2013,1,BNE,MEL,-27.3841,153.117493,-37.673302,144.843307
BRISBANE,MOUNT ISA,1/01/2013,13540,167,57.6,1573,21298420,36945051,23487,2013,1,BNE,ISA,-27.3841,153.117493,-20.663799,139.488602
BRISBANE,NEWCASTLE,1/01/2013,45321,540,69.4,614,27827094,40107708,65322,2013,1,BNE,NTL,-27.3841,153.117493,-32.794998,151.834396
BRISBANE,PERTH,1/01/2013,88162,481,83.9,3615,318705630,379885890,105086,2013,1,BNE,PER,-27.3841,153.117493,-31.940201,115.966904
BRISBANE,PROSERPINE,1/01/2013,20583,168,79.2,895,18421785,23246730,25974,2013,1,BNE,PPP,-27.3841,153.117493,-20.495001,148.5522
BRISBANE,ROCKHAMPTON,1/01/2013,44433,804,65.6,518,23016294,35104342,67769,2013,1,BNE,ROK,-27.3841,153.117493,-23.381901,150.475204
BRISBANE,SYDNEY,1/01/2013,355894,2648,79.3,753,267988182,337954683,448811,2013,1,BNE,SYD,-27.3841,153.117493,-33.946098,151.1772
BRISBANE,TOWNSVILLE,1/01/2013,70157,700,64.8,1112,78014584,120303944,108187,2013,1,BNE,TSV,-27.3841,153.117493,-19.252501,146.765198
BROOME,PERTH,1/01/2013,19609,244,64.9,1677,32884293,50662170,30210,2013,1,BME,PER,-17.9447,122.231598,-31.940201,115.966904
CAIRNS,MELBOURNE,1/01/2013,53169,365,78.4,2311,122873559,156646513,67783,2013,1,CNS,MEL,-16.885799,145.755203,-37.673302,144.843307
CAIRNS,SYDNEY,1/01/2013,76827,517,82.9,1971,151426017,182757033,92723,2013,1,CNS,SYD,-16.885799,145.755203,-33.946098,151.1772
CAIRNS,TOWNSVILLE,1/01/2013,12584,404,52.9,284,3573856,6749544,23766,2013,1,CNS,TSV,-16.885799,145.755203,-19.252501,146.765198
CANBERRA,MELBOURNE,1/01/2013,68131,788,63.9,470,32021570,50102000,106600,2013,1,CBR,MEL,-35.3069,149.195007,-37.673302,144.843307
CANBERRA,SYDNEY,1/01/2013,59123,1318,56.8,236,13953028,24558160,104060,2013,1,CBR,SYD,-35.3069,149.195007,-33.946098,151.1772
COFFS HARBOUR,SYDNEY,1/01/2013,27054,410,72.7,443,11984922,16479600,37200,2013,1,CFS,SYD,-30.320499,153.116302,-33.946098,151.1772
DARWIN,MELBOURNE,1/01/2013,22625,165,77.9,3131,70838875,90889799,29029,2013,1,DRW,MEL,-12.4147,130.876663,-37.673302,144.843307
DARWIN,PERTH,1/01/2013,13055,119,68.5,2651,34608805,50490946,19046,2013,1,DRW,PER,-12.4147,130.876663,-31.940201,115.966904
DARWIN,SYDNEY,1/01/2013,24734,207,72,3155,78035770,108355320,34344,2013,1,DRW,SYD,-12.4147,130.876663,-33.946098,151.1772
DEVONPORT,MELBOURNE,1/01/2013,0,0,0,412,0,0,0,2013,1,DPO,MEL,-41.169724,146.430283,-37.673302,144.843307
DUBBO,SYDNEY,1/01/2013,11146,408,65.1,310,3455260,5306270,17117,2013,1,DBO,SYD,-32.216599,148.574707,-33.946098,151.1772
GERALDTON,PERTH,1/01/2013,8759,261,55.9,370,3240830,5794570,15661,2013,1,GET,PER,-28.796078,114.702049,-31.940201,115.966904
GOLD COAST,SYDNEY,1/01/2013,243530,1671,83.4,680,165600400,198540960,291972,2013,1,OOL,SYD,-28.156067,153.502426,-33.946098,151.1772
HAMILTON ISLAND,SYDNEY,1/01/2013,19244,123,88.9,1526,29366344,33048582,21657,2013,1,HTI,SYD,-20.358,148.951599,-33.946098,151.1772
HERVEY BAY,SYDNEY,1/01/2013,0,0,0,973,0,0,0,2013,1,HVB,SYD,-25.3188,152.880203,-33.946098,151.1772
HOBART,MELBOURNE,1/01/2013,135063,1053,76.2,618,83468934,109468812,177134,2013,1,HBA,MEL,-42.836102,147.510193,-37.673302,144.843307
HOBART,SYDNEY,1/01/2013,53989,418,81.1,1039,56094571,69130904,66536,2013,1,HBA,SYD,-42.836102,147.510193,-33.946098,151.1772
KALGOORLIE,PERTH,1/01/2013,15623,291,42.1,538,8405174,19947964,37078,2013,1,KGI,PER,-30.7894,121.461601,-31.940201,115.966904
KARRATHA,PERTH,1/01/2013,60154,679,58.2,1250,75192500,129241250,103393,2013,1,KTA,PER,-20.7122,116.7733,-31.940201,115.966904
LAUNCESTON,MELBOURNE,1/01/2013,85153,843,77.1,476,40532828,52555636,110411,2013,1,LST,MEL,-41.5452,147.214096,-37.673302,144.843307
LAUNCESTON,SYDNEY,1/01/2013,31095,236,75.9,914,28420830,37431956,40954,2013,1,LST,SYD,-41.5452,147.214096,-33.946098,151.1772
MELBOURNE,BURNIE,1/01/2013,0,0,0,378,0,0,0,2013,1,MEL,BWT,-37.673302,144.843307,-40.99889,145.73111
MELBOURNE,GOLD COAST,1/01/2013,157433,996,87.5,1330,209385890,239288280,179916,2013,1,MEL,OOL,-37.673302,144.843307,-28.156067,153.502426
MELBOURNE,MILDURA,1/01/2013,13875,360,60.3,457,6340875,10517855,23015,2013,1,MEL,MQL,-37.673302,144.843307,-34.229099,142.085495
MELBOURNE,NEWCASTLE,1/01/2013,38918,283,77.9,836,32535448,41748168,49938,2013,1,MEL,NTL,-37.673302,144.843307,-32.794998,151.834396
MELBOURNE,PERTH,1/01/2013,199542,1070,81.4,2706,539960652,663116124,245054,2013,1,MEL,PER,-37.673302,144.843307,-31.940201,115.966904
MELBOURNE,SYDNEY,1/01/2013,662404,4331,82.8,706,467657224,564681392,799832,2013,1,MEL,SYD,-37.673302,144.843307,-33.946098,151.1772
NEWCASTLE,GOLD COAST,1/01/2013,0,0,0,539,0,0,0,2013,1,NTL,OOL,-32.794998,151.834396,-28.156067,153.502426
PERTH,NEWMAN,1/01/2013,32946,414,56.6,1019,33571974,59324142,58218,2013,1,PER,ZNE,-31.940201,115.966904,-23.4177,119.802696
PERTH,PORT HEDLAND,1/01/2013,36120,481,54.6,1312,47389440,86843904,66192,2013,1,PER,PHE,-31.940201,115.966904,-20.377701,118.626297
PERTH,SYDNEY,1/01/2013,159093,737,88.1,3284,522461412,593067412,180593,2013,1,PER,SYD,-31.940201,115.966904,-33.946098,151.1772
PORT MACQUARIE,SYDNEY,1/01/2013,15223,383,64.7,321,4886583,7554414,23534,2013,1,PQQ,SYD,-31.435801,152.863297,-33.946098,151.1772
SUNSHINE COAST,MELBOURNE,1/01/2013,30079,196,86.5,1454,43734866,50568666,34779,2013,1,MCY,MEL,-26.6033,153.091095,-37.673302,144.843307
SUNSHINE COAST,SYDNEY,1/01/2013,44364,293,86.4,837,37132668,42992505,51365,2013,1,MCY,SYD,-26.6033,153.091095,-33.946098,151.1772
SYDNEY,TOWNSVILLE,1/01/2013,15124,119,78.2,1690,25559560,32698120,19348,2013,1,SYD,TSV,-33.946098,151.1772,-19.252501,146.765198
SYDNEY,WAGGA WAGGA,1/01/2013,11196,331,64.5,367,4108932,6367083,17349,2013,1,SYD,WGA,-33.946098,151.1772,-35.165199,147.466293
ADELAIDE,ALICE SPRINGS,1/02/2013,0,0,0,1316,0,0,0,2013,2,ADL,ASP,-34.945,138.530502,-23.806601,133.902206
ADELAIDE,BRISBANE,1/02/2013,51793,447,72,1622,84008246,116698034,71947,2013,2,ADL,BNE,-34.945,138.530502,-27.3841,153.117493
ADELAIDE,CANBERRA,1/02/2013,13960,178,63.9,972,13569120,21247920,21860,2013,2,ADL,CBR,-34.945,138.530502,-35.3069,149.195007
ADELAIDE,GOLD COAST,1/02/2013,13779,110,83.5,1607,22142853,26505858,16494,2013,2,ADL,OOL,-34.945,138.530502,-28.156067,153.502426
ADELAIDE,MELBOURNE,1/02/2013,163554,1447,76.2,643,105165222,137932502,214514,2013,2,ADL,MEL,-34.945,138.530502,-37.673302,144.843307
ADELAIDE,PERTH,1/02/2013,45952,405,78.6,2120,97418240,123890680,58439,2013,2,ADL,PER,-34.945,138.530502,-31.940201,115.966904
ADELAIDE,PORT LINCOLN,1/02/2013,15911,490,67.5,246,3914106,5800926,23581,2013,2,ADL,PLO,-34.945,138.530502,-34.605278,135.88028
ADELAIDE,SYDNEY,1/02/2013,131371,1017,77.1,1167,153309957,198833460,170380,2013,2,ADL,SYD,-34.945,138.530502,-33.946098,151.1772
ALBURY,SYDNEY,1/02/2013,16898,489,67.8,452,7637896,11268360,24930,2013,2,ABX,SYD,-36.067699,146.957993,-33.946098,151.1772
ALICE SPRINGS,MELBOURNE,1/02/2013,0,0,0,1860,0,0,0,2013,2,ASP,MEL,-23.806601,133.902206,-37.673302,144.843307
ALICE SPRINGS,SYDNEY,1/02/2013,0,0,0,2022,0,0,0,2013,2,ASP,SYD,-23.806601,133.902206,-33.946098,151.1772
AYERS ROCK,SYDNEY,1/02/2013,10477,112,70.4,2181,22850337,32462004,14884,2013,2,AYQ,SYD,-25.1861,131.0369,-33.946098,151.1772
BALLINA,SYDNEY,1/02/2013,17995,161,80.7,612,11012940,13654332,22311,2013,2,BNK,SYD,-28.833799,153.5625,-33.946098,151.1772
BRISBANE,CAIRNS,1/02/2013,90908,726,81.5,1391,126453028,155136839,111529,2013,2,BNE,CNS,-27.3841,153.117493,-16.885799,145.755203
BRISBANE,CANBERRA,1/02/2013,39502,486,66,956,37763912,57249104,59884,2013,2,BNE,CBR,-27.3841,153.117493,-35.3069,149.195007
BRISBANE,DARWIN,1/02/2013,22920,168,68.4,2852,65367840,95522036,33493,2013,2,BNE,DRW,-27.3841,153.117493,-12.4147,130.876663
BRISBANE,EMERALD,1/02/2013,22935,522,55.5,653,14976555,26974124,41308,2013,2,BNE,EMD,-27.3841,153.117493,-23.559999,148.169998
BRISBANE,GLADSTONE,1/02/2013,34551,650,67.9,434,14995134,22095374,50911,2013,2,BNE,GLT,-27.3841,153.117493,-23.871469,151.223511
BRISBANE,HAMILTON ISLAND,1/02/2013,10784,88,69.9,888,9576192,13700952,15429,2013,2,BNE,HTI,-27.3841,153.117493,-20.358,148.951599
BRISBANE,HOBART,1/02/2013,0,0,0,1791,0,0,0,2013,2,BNE,HBA,-27.3841,153.117493,-42.836102,147.510193
BRISBANE,MACKAY,1/02/2013,63813,710,66.1,797,50858961,76951944,96552,2013,2,BNE,MKY,-27.3841,153.117493,-21.1716,149.179703
BRISBANE,MELBOURNE,1/02/2013,225402,1816,74.7,1381,311280162,416660129,301709,2013,2,BNE,MEL,-27.3841,153.117493,-37.673302,144.843307
BRISBANE,MOUNT ISA,1/02/2013,13339,152,62.5,1573,20982247,33552090,21330,2013,2,BNE,ISA,-27.3841,153.117493,-20.663799,139.488602
BRISBANE,NEWCASTLE,1/02/2013,42458,445,78.1,614,26069212,33377654,54361,2013,2,BNE,NTL,-27.3841,153.117493,-32.794998,151.834396
BRISBANE,PERTH,1/02/2013,70150,408,78.3,3615,253592250,323838930,89582,2013,2,BNE,PER,-27.3841,153.117493,-31.940201,115.966904
BRISBANE,PROSERPINE,1/02/2013,15730,144,66.9,895,14078350,21050400,23520,2013,2,BNE,PPP,-27.3841,153.117493,-20.495001,148.5522
