Year,Australian,International,InFlightsExc,InFlightsAll,OutFlightsExc,OutFlightsAll,InSeatsMin,InSeatsMax,OutSeatsMin,OutSeatsMax,Lat  Aus,Lon Aus,Lat International,Lon International
2003,Sydney,Buenos Aires,0,13,0,13,0,3211,0,3211,-33.8688,151.2093,-34.6037,-58.3816
2003,Sydney,Chicago,0,31,0,29,0,10757,0,10063,-33.8688,151.2093,41.8781,-87.6298
2003,Sydney,Christchurch,153,153,153,153,30196,30196,30255,30255,-33.8688,151.2093,-43.5321,172.6362
2003,Sydney,Denpasar,17,56,17,56,4981,15527,4981,15527,-33.8688,151.2093,-8.6500,115.2167
2003,Sydney,Dubai,0,31,0,31,0,8120,0,8120,-33.8688,151.2093,25.2048,55.2708
2003,Sydney,Dunedin,12,12,12,12,1638,1638,1704,1704,-33.8688,151.2093,-45.8788,170.5028
2003,Sydney,Frankfurt,0,31,0,31,0,13312,0,13309,-33.8688,151.2093,50.1109,8.6821
2003,Sydney,Guangzhou,7,25,7,25,2009,7877,2009,7877,-33.8688,151.2093,23.1291,113.2644
2003,Sydney,Hamilton,13,13,13,13,1764,1764,1846,1846,-33.8688,151.2093,-37.7833,175.2833
2003,Sydney,Hanoi,0,18,0,18,0,6084,0,6084,-33.8688,151.2093,21.0278,105.8342
2003,Sydney,Ho Chi Minh City,0,18,0,18,0,6084,0,6084,-33.8688,151.2093,10.8231,106.6297
2003,Sydney,Hong Kong,92,129,99,124,28275,36721,30031,35706,-33.8688,151.2093,22.3193,114.1694
2003,Sydney,Honolulu,13,53,0,52,5626,16011,0,15767,-33.8688,151.2093,21.3069,-157.8583
2003,Sydney,Jakarta,26,26,26,26,5952,5952,5951,5951,-33.8688,151.2093,-6.2088,106.8456
2003,Sydney,Johannesburg,21,22,22,22,8960,9392,8780,8780,-33.8688,151.2093,-26.2041,28.0473
2003,Sydney,Kota Kinabalu,9,9,8,8,2436,2436,2166,2166,-33.8688,151.2093,5.9804,116.0735
2003,Sydney,Kuala Lumpur,48,71,48,71,16558,24470,16566,24478,-33.8688,151.2093,3.1390,101.6869
2003,Sydney,London,0,141,0,147,0,53744,0,56092,-33.8688,151.2093,51.5074,-0.1278
2003,Sydney,Los Angeles,62,133,63,133,22209,47109,22687,47365,-33.8688,151.2093,34.0522,-118.2437
2003,Sydney,Manila,10,28,11,28,4058,10178,4486,10184,-33.8688,151.2093,14.5995,120.9842
2003,Sydney,Nadi,31,31,31,31,14198,14198,14198,14198,-33.8688,151.2093,-17.7768,177.4350
2003,Sydney,Nagoya,0,24,0,24,0,6413,0,6424,-33.8688,151.2093,35.1815,136.9066
2003,Sydney,New York,0,43,0,43,0,15064,0,15064,-33.8688,151.2093,40.7128,-74.0060
2003,Sydney,Noumea,32,32,30,30,6401,6401,6035,6035,-33.8688,151.2093,-22.2558,166.4505
2003,Sydney,Osaka,0,31,0,31,0,14739,0,14480,-33.8688,151.2093,34.6937,135.5023
2003,Sydney,Palmerston,8,8,8,8,1072,1072,1136,1136,-33.8688,151.2093,-40.3552,175.6110
2003,Sydney,Phuket,0,0,0,13,0,0,0,5265,-33.8688,151.2093,7.8804,98.3923
2003,Sydney,Port Moresby,0,7,0,8,0,1610,0,1840,-33.8688,151.2093,-9.4438,147.1803
2003,Sydney,Port Vila,23,23,23,23,2937,2937,2937,2937,-33.8688,151.2093,-17.7333,168.3167
2003,Sydney,Queenstown,4,4,4,4,456,456,456,456,-33.8688,151.2093,-45.0312,168.6626
2003,Sydney,San Francisco,0,31,2,31,0,10757,694,10757,-33.8688,151.2093,37.7749,-122.4194
2003,Sydney,Santiago,0,14,0,14,0,3626,0,3626,-33.8688,151.2093,-33.4489,-70.6693
2003,Sydney,Seoul,62,62,62,62,21483,21483,21483,21483,-33.8688,151.2093,37.5665,126.9780
2003,Sydney,Shanghai,22,49,22,49,6314,15654,6314,15654,-33.8688,151.2093,31.2304,121.4737
2003,Sydney,Singapore,97,265,97,267,34929,94622,34929,96080,-33.8688,151.2093,1.3521,103.8198
2003,Sydney,Suva,5,5,5,5,734,734,734,734,-33.8688,151.2093,-18.1248,178.4501
2003,Sydney,Taipei,27,27,27,27,6714,6714,6714,6714,-33.8688,151.2093,25.0330,121.5654
2003,Sydney,Tokyo,62,93,62,105,27317,34411,27275,37096,-33.8688,151.2093,35.6895,139.6917
2003,Sydney,Vancouver,0,40,0,39,0,10385,0,10141,-33.8688,151.2093,49.2827,-123.1207
2003,Sydney,Vienna,0,23,0,23,0,7912,0,7912,-33.8688,151.2093,48.2082,16.3738
2003,Sydney,Wellington,114,114,114,114,13365,13365,13370,13370,-33.8688,151.2093,-41.2865,174.7762
2004,Adelaide,Denpasar,9,18,9,18,1647,4284,1647,4284,-34.9287,138.5986,-8.6500,115.2167
2004,Adelaide,Hong Kong,0,9,0,9,0,2259,0,2259,-34.9287,138.5986,22.3193,114.1694
2004,Adelaide,Kuala Lumpur,18,18,17,17,4968,4968,4698,4698,-34.9287,138.5986,3.1390,101.6869
2004,Adelaide,Singapore,18,31,17,31,5814,8760,5491,8656,-34.9287,138.5986,1.3521,103.8198
2004,Brisbane,Auckland,49,162,49,162,14707,54510,14703,54314,-27.4679,153.0281,-36.8485,174.7633
2004,Brisbane,Bandar Seri Begawan,0,18,0,16,0,3870,0,3423,-27.4679,153.0281,4.9031,114.9394
2004,Brisbane,Bangkok,4,18,4,18,1140,5130,1140,5130,-27.4679,153.0281,13.7563,100.5018
2004,Brisbane,Beijing,0,1,0,1,0,301,0,301,-27.4679,153.0281,39.9042,116.4074
2004,Brisbane,Christchurch,94,94,93,93,13950,13950,13832,13832,-27.4679,153.0281,-43.5321,172.6362
2004,Brisbane,Denpasar,4,13,4,13,1172,3809,1172,3809,-27.4679,153.0281,-8.6500,115.2167
2004,Brisbane,Dubai,0,31,0,31,0,11780,0,11780,-27.4679,153.0281,25.2048,55.2708
2004,Brisbane,Dunedin,8,8,8,8,1074,1074,1136,1136,-27.4679,153.0281,-45.8788,170.5028
2004,Brisbane,Hamilton,19,19,18,18,2585,2585,2556,2556,-27.4679,153.0281,-37.7833,175.2833
2004,Brisbane,Hong Kong,18,35,17,34,4422,9709,4195,9482,-27.4679,153.0281,22.3193,114.1694
2004,Brisbane,Honiara,9,18,9,16,1224,2370,1224,2004,-27.4679,153.0281,-9.4456,159.9729
2004,Brisbane,Kuala Lumpur,14,26,14,27,3475,7964,3475,8351,-27.4679,153.0281,3.1390,101.6869
2004,Brisbane,Los Angeles,0,31,0,31,0,13375,0,13365,-27.4679,153.0281,34.0522,-118.2437
2004,Brisbane,Manila,0,5,0,4,0,2194,0,1772,-27.4679,153.0281,14.5995,120.9842
2004,Brisbane,Nadi,30,30,30,30,4552,4552,4552,4552,-27.4679,153.0281,-17.7768,177.4350
2004,Brisbane,Nauru,0,9,0,8,0,1146,0,890,-27.4679,153.0281,-0.5228,166.9315
2004,Brisbane,Noumea,12,12,12,12,1744,1744,1744,1744,-27.4679,153.0281,-22.2558,166.4505
2004,Brisbane,Osaka,0,31,0,31,0,14184,0,14037,-27.4679,153.0281,34.6937,135.5023
2004,Brisbane,Palmerston,12,12,13,13,1602,1602,1846,1846,-27.4679,153.0281,-40.3552,175.6110
2004,Brisbane,Port Moresby,17,25,17,26,3910,5750,3910,5980,-27.4679,153.0281,-9.4438,147.1803
2004,Brisbane,Port Vila,13,13,13,13,1638,1638,1638,1638,-27.4679,153.0281,-17.7333,168.3167
2004,Brisbane,Seoul,9,9,9,9,3447,3447,3447,3447,-27.4679,153.0281,37.5665,126.9780
2004,Brisbane,Shanghai,0,1,0,1,0,301,0,301,-27.4679,153.0281,31.2304,121.4737
2004,Brisbane,Singapore,84,124,83,124,29198,43910,28029,43887,-27.4679,153.0281,1.3521,103.8198
2004,Brisbane,Taipei,22,22,22,22,5661,5661,5661,5661,-27.4679,153.0281,25.0330,121.5654
2004,Brisbane,Tokyo,31,62,31,62,13278,20377,13276,20373,-27.4679,153.0281,35.6895,139.6917
2004,Brisbane,Wellington,36,36,36,36,4545,4545,4826,4826,-27.4679,153.0281,-41.2865,174.7762
2004,Cairns,Auckland,9,9,9,9,2070,2070,2070,2070,-16.9186,145.7661,-36.8485,174.7633
2004,Cairns,Fukuoka,13,13,13,13,3475,3475,3475,3475,-16.9186,145.7661,33.5904,130.4017
2004,Cairns,Guam,13,13,13,13,2002,2002,2002,2002,-16.9186,145.7661,13.4443,144.7937
2004,Cairns,Hong Kong,13,30,13,30,3519,8806,3519,8806,-16.9186,145.7661,22.3193,114.1694
2004,Cairns,Kota Kinabalu,0,8,0,9,0,2122,0,2309,-16.9186,145.7661,5.9804,116.0735
2004,Cairns,Nagoya,5,31,5,31,1355,8400,1355,8401,-16.9186,145.7661,35.1815,136.9066
2004,Cairns,Osaka,0,31,0,31,0,8357,0,8357,-16.9186,145.7661,34.6937,135.5023
2004,Cairns,Port Moresby,47,47,48,48,3438,3438,3512,3512,-16.9186,145.7661,-9.4438,147.1803
2004,Cairns,Singapore,5,13,5,14,1354,3476,1355,3664,-16.9186,145.7661,1.3521,103.8198
2004,Cairns,Tokyo,0,62,0,62,0,14196,0,14196,-16.9186,145.7661,35.6895,139.6917
2004,Darwin,Bandar Seri Begawan,15,15,14,14,1918,1918,1796,1796,-12.4611,130.8419,4.9031,114.9394
2004,Darwin,Denpasar,15,15,16,16,2072,2072,2209,2209,-12.4611,130.8419,-8.6500,115.2167
2004,Darwin,Singapore,0,13,0,14,0,2953,0,3178,-12.4611,130.8419,1.3521,103.8198
2004,Gold Coast,Auckland,26,26,26,26,3692,3692,3692,3692,-28.0003,153.4309,-36.8485,174.7633
2004,Gold Coast,Christchurch,13,13,13,13,1846,1846,1846,1846,-28.0003,153.4309,-43.5321,172.6362
2004,Gold Coast,Dunedin,5,5,5,5,686,686,710,710,-28.0003,153.4309,-45.8788,170.5028
2004,Gold Coast,Hamilton,8,8,8,8,1080,1080,1136,1136,-28.0003,153.4309,-37.7833,175.2833
2004,Gold Coast,Osaka,0,31,0,31,0,8355,0,8356,-28.0003,153.4309,34.6937,135.5023
2004,Melbourne,Auckland,144,174,143,174,29437,40452,29182,40441,-37.8140,144.9633,-36.8485,174.7633
2004,Melbourne,Bangkok,18,70,18,49,5130,25652,5130,17685,-37.8140,144.9633,13.7563,100.5018
2004,Melbourne,Beijing,0,18,0,18,0,5418,0,5418,-37.8140,144.9633,39.9042,116.4074
2004,Melbourne,Christchurch,100,100,99,99,14581,14581,14448,14448,-37.8140,144.9633,-43.5321,172.6362
2004,Melbourne,Denpasar,3,37,3,37,879,10256,879,10256,-37.8140,144.9633,-8.6500,115.2167
2004,Melbourne,Dubai,0,31,0,31,0,11395,0,11395,-37.8140,144.9633,25.2048,55.2708
2004,Melbourne,Dunedin,13,13,13,13,1808,1808,1846,1846,-37.8140,144.9633,-45.8788,170.5028
2004,Melbourne,Frankfurt,0,0,0,1,0,0,0,394,-37.8140,144.9633,50.1109,8.6821
2004,Melbourne,Guangzhou,0,18,0,18,0,5292,0,5292,-37.8140,144.9633,23.1291,113.2644
2004,Melbourne,Hamilton,8,8,8,8,1078,1078,1136,1136,-37.8140,144.9633,-37.7833,175.2833
2004,Melbourne,Hanoi,0,14,0,13,0,3566,0,3310,-37.8140,144.9633,21.0278,105.8342
2004,Melbourne,Ho Chi Minh City,0,14,0,13,0,3566,0,3310,-37.8140,144.9633,10.8231,106.6297
2004,Melbourne,Hong Kong,75,119,79,110,18178,28382,19085,26338,-37.8140,144.9633,22.3193,114.1694
2004,Melbourne,Honolulu,0,0,0,13,0,0,0,5017,-37.8140,144.9633,21.3069,-157.8583
2004,Melbourne,Kuala Lumpur,62,70,62,70,17636,20388,17528,20280,-37.8140,144.9633,3.1390,101.6869
2004,Melbourne,London,0,83,0,62,0,30682,0,22668,-37.8140,144.9633,51.5074,-0.1278
2004,Melbourne,Los Angeles,31,62,31,62,11096,21853,11098,21855,-37.8140,144.9633,34.0522,-118.2437
2004,Melbourne,Manila,0,13,0,13,0,3926,0,3926,-37.8140,144.9633,14.5995,120.9842
2004,Melbourne,Mauritius,4,5,4,5,1176,1470,1176,1470,-37.8140,144.9633,-20.1669,57.5030
2004,Melbourne,Nadi,13,13,13,13,4199,4199,4199,4199,-37.8140,144.9633,-17.7768,177.4350
2004,Melbourne,Nauru,0,4,0,4,0,492,0,450,-37.8140,144.9633,-0.5228,166.9315
2004,Melbourne,New York,0,31,0,31,0,10757,0,10757,-37.8140,144.9633,40.7128,-74.0060
2004,Melbourne,Palmerston,9,9,9,9,1174,1174,1278,1278,-37.8140,144.9633,-40.3552,175.6110
2004,Melbourne,Phuket,0,0,0,13,0,0,0,5265,-37.8140,144.9633,7.8804,98.3923
2004,Melbourne,Shanghai,0,18,0,18,0,5292,0,5292,-37.8140,144.9633,31.2304,121.4737
2004,Melbourne,Singapore,65,158,64,161,22789,56914,22501,57489,-37.8140,144.9633,1.3521,103.8198
2004,Melbourne,Tokyo,30,31,19,30,6810,7037,4313,6810,-37.8140,144.9633,35.6895,139.6917
2004,Melbourne,Vienna,0,8,0,8,0,2752,0,2752,-37.8140,144.9633,48.2082,16.3738
2004,Melbourne,Wellington,49,49,51,51,6660,6660,6936,6936,-37.8140,144.9633,-41.2865,174.7762
2004,Norfolk Island,Auckland,9,9,9,9,1224,1224,1224,1224,-29.0408,167.9583,-36.8485,174.7633
2004,Perth,Auckland,22,22,22,22,5060,5060,5064,5064,-31.9522,115.8614,-36.8485,174.7633
2004,Perth,Bandar Seri Begawan,14,14,13,13,2496,2496,2322,2322,-31.9522,115.8614,4.9031,114.9394
2004,Perth,Bangkok,17,17,9,17,5185,5185,2745,5185,-31.9522,115.8614,13.7563,100.5018
2004,Perth,Denpasar,60,60,60,60,10996,10996,10996,10996,-31.9522,115.8614,-8.6500,115.2167
2004,Perth,Dubai,30,30,30,30,9000,9000,9000,9000,-31.9522,115.8614,25.2048,55.2708
2004,Perth,Hong Kong,15,15,15,15,4499,4499,4497,4497,-31.9522,115.8614,22.3193,114.1694
2004,Perth,Jakarta,9,9,9,9,2043,2043,2043,2043,-31.9522,115.8614,-6.2088,106.8456
2004,Perth,Johannesburg,22,22,22,22,5192,5192,5295,5295,-31.9522,115.8614,-26.2041,28.0473
2004,Perth,Kuala Lumpur,39,47,39,48,11324,13658,11324,13950,-31.9522,115.8614,3.1390,101.6869
2004,Perth,Kuching,0,8,0,9,0,2334,0,2626,-31.9522,115.8614,1.5533,110.3592
2004,Perth,Mauritius,4,4,4,4,724,724,724,724,-31.9522,115.8614,-20.1669,57.5030
2004,Perth,Paris,0,13,0,14,0,5564,0,5999,-31.9522,115.8614,48.8566,2.3522
2004,Perth,Phuket,0,0,0,8,0,0,0,2440,-31.9522,115.8614,7.8804,98.3923
2004,Perth,Singapore,111,124,110,124,32269,37833,31837,37884,-31.9522,115.8614,1.3521,103.8198
2004,Perth,Tokyo,14,14,13,13,3178,3178,2951,2951,-31.9522,115.8614,35.6895,139.6917
2004,Sydney,Apia,4,6,0,7,616,924,0,1078,-33.8688,151.2093,City not found,City not found
2004,Sydney,Auckland,296,410,297,410,63387,99097,63280,98080,-33.8688,151.2093,-36.8485,174.7633
2004,Sydney,Bahrain,0,31,0,31,0,8215,0,8215,-33.8688,151.2093,26.0667,50.5577
2004,Sydney,Bangkok,0,123,0,123,0,48689,0,48710,-33.8688,151.2093,13.7563,100.5018
2004,Sydney,Beijing,0,31,0,31,0,9331,0,9331,-33.8688,151.2093,39.9042,116.4074
2004,Sydney,Buenos Aires,0,11,0,11,0,2717,0,2717,-33.8688,151.2093,-34.6037,-58.3816
2004,Sydney,Chicago,0,31,0,31,0,10757,0,10757,-33.8688,151.2093,41.8781,-87.6298
2004,Sydney,Christchurch,173,173,173,173,33915,33915,33980,33980,-33.8688,151.2093,-43.5321,172.6362
2004,Sydney,Denpasar,17,54,17,55,4981,14763,4981,14992,-33.8688,151.2093,-8.6500,115.2167
2004,Sydney,Dubai,0,30,0,30,0,7740,0,7740,-33.8688,151.2093,25.2048,55.2708
2004,Sydney,Dunedin,14,14,14,14,1937,1937,1988,1988,-33.8688,151.2093,-45.8788,170.5028
2004,Sydney,Frankfurt,0,31,0,31,0,13348,0,13258,-33.8688,151.2093,50.1109,8.6821
2004,Sydney,Guangzhou,4,22,4,22,1148,6440,1148,6440,-33.8688,151.2093,23.1291,113.2644
2004,Sydney,Hamilton,9,9,10,10,1216,1216,1420,1420,-33.8688,151.2093,-37.7833,175.2833
2004,Sydney,Hanoi,0,18,0,18,0,6084,0,6084,-33.8688,151.2093,21.0278,105.8342
2004,Sydney,Ho Chi Minh City,0,18,0,18,0,6084,0,6084,-33.8688,151.2093,10.8231,106.6297
2004,Sydney,Hong Kong,93,128,102,124,28201,36146,30246,35240,-33.8688,151.2093,22.3193,114.1694
2004,Sydney,Honolulu,13,45,0,45,5653,14258,0,14243,-33.8688,151.2093,21.3069,-157.8583
2004,Sydney,Jakarta,26,26,25,26,5952,5952,5723,5952,-33.8688,151.2093,-6.2088,106.8456
2004,Sydney,Johannesburg,17,17,17,17,7147,7147,6823,6823,-33.8688,151.2093,-26.2041,28.0473
2004,Sydney,Kota Kinabalu,9,9,8,8,2309,2309,2122,2122,-33.8688,151.2093,5.9804,116.0735
2004,Sydney,Kuala Lumpur,48,72,48,72,16565,24753,16566,24756,-33.8688,151.2093,3.1390,101.6869
2004,Sydney,London,0,140,0,131,0,52661,0,49326,-33.8688,151.2093,51.5074,-0.1278
2004,Sydney,Los Angeles,59,129,59,125,21034,45301,21193,43998,-33.8688,151.2093,34.0522,-118.2437
2004,Sydney,Manila,8,26,9,26,3516,9636,3936,9634,-33.8688,151.2093,14.5995,120.9842
2004,Sydney,Mauritius,0,1,0,1,0,294,0,294,-33.8688,151.2093,-20.1669,57.5030
2004,Sydney,Nadi,31,31,31,31,14198,14198,14198,14198,-33.8688,151.2093,-17.7768,177.4350
2004,Sydney,Nagoya,0,26,0,26,0,6917,0,6815,-33.8688,151.2093,35.1815,136.9066
2004,Sydney,New York,0,44,0,44,0,15411,0,15411,-33.8688,151.2093,40.7128,-74.0060
2004,Sydney,Niue,0,0,0,3,0,0,0,462,-33.8688,151.2093,-19.0544,-169.8672
2004,Sydney,Noumea,31,31,30,30,5558,5558,5414,5414,-33.8688,151.2093,-22.2558,166.4505
2004,Sydney,Osaka,0,32,0,31,0,14634,0,14037,-33.8688,151.2093,34.6937,135.5023
2004,Sydney,Palmerston,10,10,9,9,1336,1336,1278,1278,-33.8688,151.2093,-40.3552,175.6110
2004,Sydney,Phuket,0,0,0,13,0,0,0,5265,-33.8688,151.2093,7.8804,98.3923
2004,Sydney,Port Moresby,0,8,0,9,0,1840,0,2070,-33.8688,151.2093,-9.4438,147.1803
2004,Sydney,Port Vila,22,22,22,22,2772,2772,2772,2772,-33.8688,151.2093,-17.7333,168.3167
2004,Sydney,Queenstown,4,4,4,4,582,582,584,584,-33.8688,151.2093,-45.0312,168.6626
2004,Sydney,San Francisco,0,31,0,31,0,10757,0,10757,-33.8688,151.2093,37.7749,-122.4194
2004,Sydney,Santiago,0,14,0,14,0,3626,0,3626,-33.8688,151.2093,-33.4489,-70.6693
2004,Sydney,Seoul,62,62,62,62,21483,21483,21483,21483,-33.8688,151.2093,37.5665,126.9780
2004,Sydney,Shanghai,22,53,22,53,6314,15519,6314,15519,-33.8688,151.2093,31.2304,121.4737
2004,Sydney,Singapore,93,259,93,247,33714,91251,33714,87953,-33.8688,151.2093,1.3521,103.8198
2004,Sydney,Suva,9,9,9,9,1314,1314,1314,1314,-33.8688,151.2093,-18.1248,178.4501
2004,Sydney,Taipei,27,27,27,27,6724,6724,6724,6724,-33.8688,151.2093,25.0330,121.5654
2004,Sydney,Tokyo,61,94,63,105,26606,34380,27289,36885,-33.8688,151.2093,35.6895,139.6917
2004,Sydney,Tongatapu,4,7,4,8,664,1138,664,1292,-33.8688,151.2093,City not found,City not found
2004,Sydney,Vancouver,0,32,0,32,0,8605,0,8590,-33.8688,151.2093,49.2827,-123.1207
2004,Sydney,Vienna,0,23,0,23,0,7912,0,7912,-33.8688,151.2093,48.2082,16.3738
2004,Sydney,Wellington,142,142,141,141,19888,19888,19768,19768,-33.8688,151.2093,-41.2865,174.7762
2004,Adelaide,Denpasar,8,17,8,17,1464,4101,1464,4101,-34.9287,138.5986,-8.6500,115.2167
2004,Adelaide,Hong Kong,0,9,0,9,0,2259,0,2259,-34.9287,138.5986,22.3193,114.1694
2004,Adelaide,Kuala Lumpur,17,17,17,17,4692,4692,4695,4695,-34.9287,138.5986,3.1390,101.6869
2004,Adelaide,Singapore,18,31,17,30,5814,8765,5491,8424,-34.9287,138.5986,1.3521,103.8198
2004,Brisbane,Auckland,52,151,51,150,14921,49355,14545,48940,-27.4679,153.0281,-36.8485,174.7633
2004,Brisbane,Bandar Seri Begawan,0,16,0,17,0,3576,0,3774,-27.4679,153.0281,4.9031,114.9394
2004,Brisbane,Bangkok,4,17,4,17,1140,4845,1140,4845,-27.4679,153.0281,13.7563,100.5018
2004,Brisbane,Christchurch,88,88,89,89,13079,13079,13220,13220,-27.4679,153.0281,-43.5321,172.6362
2004,Brisbane,Denpasar,4,13,4,13,1172,3809,1172,3809,-27.4679,153.0281,-8.6500,115.2167
2004,Brisbane,Dubai,0,30,0,30,0,11400,0,11400,-27.4679,153.0281,25.2048,55.2708
2004,Brisbane,Dunedin,13,13,13,13,1801,1801,1846,1846,-27.4679,153.0281,-45.8788,170.5028
2004,Brisbane,Hamilton,17,17,17,17,2310,2310,2414,2414,-27.4679,153.0281,-37.7833,175.2833
2004,Brisbane,Hong Kong,21,38,21,38,5103,10390,5103,10390,-27.4679,153.0281,22.3193,114.1694
2004,Brisbane,Honiara,9,17,9,17,1224,2312,1224,2156,-27.4679,153.0281,-9.4456,159.9729
2004,Brisbane,Kuala Lumpur,21,21,21,21,5796,5796,5775,5775,-27.4679,153.0281,3.1390,101.6869
2004,Brisbane,Los Angeles,5,38,3,36,2022,16112,1296,15433,-27.4679,153.0281,34.0522,-118.2437
2004,Brisbane,Manila,0,4,0,4,0,1687,0,1772,-27.4679,153.0281,14.5995,120.9842
2004,Brisbane,Nadi,28,28,28,28,4567,4567,4567,4567,-27.4679,153.0281,-17.7768,177.4350
2004,Brisbane,Nauru,1,9,0,8,110,1198,0,932,-27.4679,153.0281,-0.5228,166.9315
2004,Brisbane,Noumea,12,12,12,12,1718,1718,1718,1718,-27.4679,153.0281,-22.2558,166.4505
2004,Brisbane,Osaka,0,30,0,30,0,14249,0,14023,-27.4679,153.0281,34.6937,135.5023
2004,Brisbane,Palmerston,17,17,17,17,2282,2282,2414,2414,-27.4679,153.0281,-40.3552,175.6110
2004,Brisbane,Port Moresby,17,25,17,25,3910,5750,3910,5750,-27.4679,153.0281,-9.4438,147.1803
2004,Brisbane,Port Vila,13,13,14,14,1638,1638,1764,1764,-27.4679,153.0281,-17.7333,168.3167
2004,Brisbane,Seoul,9,9,9,9,2655,2655,2655,2655,-27.4679,153.0281,37.5665,126.9780
2004,Brisbane,Singapore,76,120,76,120,26580,43929,26574,43923,-27.4679,153.0281,1.3521,103.8198
2004,Brisbane,Taipei,17,17,17,17,4423,4423,4423,4423,-27.4679,153.0281,25.0330,121.5654
2004,Brisbane,Tokyo,30,60,30,59,12904,19781,13210,19858,-27.4679,153.0281,35.6895,139.6917
2004,Brisbane,Wellington,39,39,39,39,4940,4940,5252,5252,-27.4679,153.0281,-41.2865,174.7762
2004,Cairns,Auckland,9,9,9,9,2718,2718,2718,2718,-16.9186,145.7661,-36.8485,174.7633
2004,Cairns,Fukuoka,12,12,12,12,3220,3220,3220,3220,-16.9186,145.7661,33.5904,130.4017
2004,Cairns,Guam,12,12,13,13,1848,1848,2002,2002,-16.9186,145.7661,13.4443,144.7937
2004,Cairns,Hong Kong,13,30,13,30,3507,8794,3507,8794,-16.9186,145.7661,22.3193,114.1694
2004,Cairns,Nagoya,9,30,9,30,2423,8114,2423,8114,-16.9186,145.7661,35.1815,136.9066
2004,Cairns,Osaka,0,30,0,30,0,8102,0,8102,-16.9186,145.7661,34.6937,135.5023
2004,Cairns,Port Moresby,43,43,42,42,2785,2785,2721,2721,-16.9186,145.7661,-9.4438,147.1803
2004,Cairns,Singapore,12,21,13,21,3252,5671,3503,5671,-16.9186,145.7661,1.3521,103.8198
2004,Cairns,Tokyo,0,60,0,60,0,13761,0,13971,-16.9186,145.7661,35.6895,139.6917
2004,Darwin,Bandar Seri Begawan,14,14,13,13,1708,1708,1586,1586,-12.4611,130.8419,4.9031,114.9394
2004,Darwin,Denpasar,16,16,17,17,2182,2182,2324,2324,-12.4611,130.8419,-8.6500,115.2167
2004,Darwin,Kupang,5,5,5,5,140,140,140,140,-12.4611,130.8419,-10.1772,123.6070
2004,Darwin,Singapore,0,22,0,21,0,5370,0,5101,-12.4611,130.8419,1.3521,103.8198
2004,Gold Coast,Auckland,25,25,25,25,3550,3550,3550,3550,-28.0003,153.4309,-36.8485,174.7633
2004,Gold Coast,Christchurch,13,13,13,13,1846,1846,1846,1846,-28.0003,153.4309,-43.5321,172.6362
2004,Gold Coast,Dunedin,5,5,5,5,687,687,710,710,-28.0003,153.4309,-45.8788,170.5028
2004,Gold Coast,Hamilton,8,8,8,8,1088,1088,1136,1136,-28.0003,153.4309,-37.7833,175.2833
2004,Gold Coast,Osaka,0,30,0,30,0,8074,0,8102,-28.0003,153.4309,34.6937,135.5023
2004,Melbourne,Auckland,150,180,150,180,26427,37519,26492,37584,-37.8140,144.9633,-36.8485,174.7633
2004,Melbourne,Bangkok,17,68,17,47,4845,24949,4845,16995,-37.8140,144.9633,13.7563,100.5018
2004,Melbourne,Beijing,0,18,0,18,0,5418,0,5418,-37.8140,144.9633,39.9042,116.4074
2004,Melbourne,Christchurch,81,81,80,80,11971,11971,11856,11856,-37.8140,144.9633,-43.5321,172.6362
2004,Melbourne,Denpasar,5,38,5,38,1449,10686,1449,10686,-37.8140,144.9633,-8.6500,115.2167
2004,Melbourne,Dubai,0,30,0,30,0,11092,0,11092,-37.8140,144.9633,25.2048,55.2708
2004,Melbourne,Dunedin,8,8,8,8,1095,1095,1136,1136,-37.8140,144.9633,-45.8788,170.5028
2004,Melbourne,Guangzhou,0,17,0,17,0,5005,0,5005,-37.8140,144.9633,23.1291,113.2644
2004,Melbourne,Hamilton,8,8,8,8,1070,1070,1136,1136,-37.8140,144.9633,-37.7833,175.2833
2004,Melbourne,Hanoi,0,11,0,11,0,3718,0,3718,-37.8140,144.9633,21.0278,105.8342
2004,Melbourne,Ho Chi Minh City,0,11,0,11,0,3718,0,3718,-37.8140,144.9633,10.8231,106.6297
2004,Melbourne,Hong Kong,76,115,76,114,18355,27424,18356,27176,-37.8140,144.9633,22.3193,114.1694
2004,Melbourne,Honolulu,0,0,0,13,0,0,0,4942,-37.8140,144.9633,21.3069,-157.8583
2004,Melbourne,Kuala Lumpur,60,60,60,60,19044,19044,19014,19014,-37.8140,144.9633,3.1390,101.6869
2004,Melbourne,London,0,81,0,60,0,29865,0,21892,-37.8140,144.9633,51.5074,-0.1278
2004,Melbourne,Los Angeles,29,60,30,59,10382,21150,10738,20801,-37.8140,144.9633,34.0522,-118.2437
2004,Melbourne,Manila,0,13,0,13,0,3926,0,3926,-37.8140,144.9633,14.5995,120.9842
2004,Melbourne,Mauritius,0,5,0,5,0,1470,0,1470,-37.8140,144.9633,-20.1669,57.5030
2004,Melbourne,Nadi,20,20,20,20,6430,6430,6430,6430,-37.8140,144.9633,-17.7768,177.4350
2004,Melbourne,Nauru,0,4,0,4,0,544,0,466,-37.8140,144.9633,-0.5228,166.9315
2004,Melbourne,New York,0,30,0,29,0,10410,0,10063,-37.8140,144.9633,40.7128,-74.0060
